X axis;1VSC_Measurement_Control/idref;1VSC_Measurement_Control/iqref;1VSC_Measurement_Control/ppcc;1VSC_Measurement_Control/qpcc;p3/va_t;p5/va_t;
Time (s);;;;;;;

56.05E-3;493.87607107E-3;-22.718926299E-3;566.63869547E-3;-367.68083176E-3;124.6420022E3;105.74916104E3;
56.1E-3;494.37607107E-3;-23.083231002E-3;567.43180286E-3;-366.86111632E-3;128.66003526E3;110.21662829E3;
56.15E-3;494.87607107E-3;-23.446672686E-3;568.22417338E-3;-366.04187938E-3;132.64822382E3;114.65803052E3;
56.2E-3;495.37607107E-3;-23.809252352E-3;569.01580671E-3;-365.22312459E-3;136.60551765E3;119.07223122E3;
56.25E-3;495.87607107E-3;-24.170971004E-3;569.80670255E-3;-364.40485559E-3;140.53087376E3;123.45810039E3;
56.3E-3;496.37607107E-3;-24.531829646E-3;570.59686061E-3;-363.587076E-3;144.42325671E3;127.81451484E3;
56.35E-3;496.87607107E-3;-24.891829286E-3;571.38628061E-3;-362.76978942E-3;148.2816389E3;132.14035845E3;
56.4E-3;497.37607107E-3;-25.250970932E-3;572.17496229E-3;-361.95299943E-3;152.1050008E3;136.43452246E3;
56.45E-3;497.87607107E-3;-25.609255593E-3;572.96290541E-3;-361.1367096E-3;155.89233124E3;140.69590579E3;
56.5E-3;498.37607107E-3;-25.966684281E-3;573.75010973E-3;-360.32092347E-3;159.64262771E3;144.92341528E3;
56.55E-3;498.87607107E-3;-26.323258008E-3;574.53657504E-3;-359.50564457E-3;163.35489655E3;149.11596599E3;
56.6E-3;499.37607107E-3;-26.678977789E-3;575.32230113E-3;-358.6908764E-3;167.0281533E3;153.27248149E3;
56.65E-3;499.87607107E-3;-27.033844641E-3;576.10728781E-3;-357.87662247E-3;170.66142291E3;157.39189412E3;
56.7E-3;500.37607107E-3;-27.38785958E-3;576.89153492E-3;-357.06288625E-3;174.25374001E3;161.47314525E3;
56.75E-3;500.87607107E-3;-27.741023627E-3;577.67504228E-3;-356.24967119E-3;177.80414917E3;165.51518562E3;
56.8E-3;501.37607107E-3;-28.093337801E-3;578.45780976E-3;-355.43698073E-3;181.31170514E3;169.51697553E3;
56.85E-3;501.87607107E-3;-28.444803124E-3;579.23983721E-3;-354.62481829E-3;184.77547315E3;173.47748515E3;
56.9E-3;502.37607107E-3;-28.795420621E-3;580.02112453E-3;-353.81318728E-3;188.1945291E3;177.39569478E3;
56.95E-3;502.87607107E-3;-29.145191316E-3;580.80167159E-3;-353.00209108E-3;191.56795983E3;181.2705951E3;
57E-3;503.37607107E-3;-29.494116236E-3;581.58147831E-3;-352.19153305E-3;194.89486339E3;185.10118746E3;
57.05E-3;503.87607107E-3;-29.842196409E-3;582.3605446E-3;-351.38151654E-3;198.17434924E3;188.88648412E3;
57.1E-3;504.37607107E-3;-30.189432863E-3;583.13887041E-3;-350.5720449E-3;201.4055385E3;192.62550849E3;
57.15E-3;504.87607107E-3;-30.53582663E-3;583.91645567E-3;-349.76312142E-3;204.58756421E3;196.31729541E3;
57.2E-3;505.37607107E-3;-30.881378742E-3;584.69330034E-3;-348.95474941E-3;207.71957155E3;199.96089137E3;
57.25E-3;505.87607107E-3;-31.226090232E-3;585.46940441E-3;-348.14693215E-3;210.80071805E3;203.5553548E3;
57.3E-3;506.37607107E-3;-31.569962135E-3;586.24476784E-3;-347.3396729E-3;213.83017383E3;207.09975627E3;
57.35E-3;506.87607107E-3;-31.912995488E-3;587.01939063E-3;-346.53297489E-3;216.80712184E3;210.59317875E3;
57.4E-3;507.37607107E-3;-32.255191327E-3;587.79327281E-3;-345.72684136E-3;219.73075805E3;214.03471785E3;
57.45E-3;507.87607107E-3;-32.596550692E-3;588.56641438E-3;-344.92127552E-3;222.6002917E3;217.42348206E3;
57.5E-3;508.37607107E-3;-32.937074623E-3;589.33881538E-3;-344.11628056E-3;225.41494549E3;220.75859294E3;
57.55E-3;508.87607107E-3;-33.276764161E-3;590.11047586E-3;-343.31185964E-3;228.17395579E3;224.03918542E3;
57.6E-3;509.37607107E-3;-33.615620349E-3;590.88139587E-3;-342.50801593E-3;230.87657285E3;227.26440796E3;
57.65E-3;509.87607107E-3;-33.953644231E-3;591.65157549E-3;-341.70475257E-3;233.52206102E3;230.4334228E3;
57.7E-3;510.37607107E-3;-34.290836852E-3;592.42101479E-3;-340.90207268E-3;236.10969893E3;233.54540618E3;
57.75E-3;510.87607107E-3;-34.627199258E-3;593.18971388E-3;-340.09997936E-3;238.63877969E3;236.59954853E3;
57.8E-3;511.37607107E-3;-34.962732499E-3;593.95767284E-3;-339.29847569E-3;241.10861109E3;239.59505473E3;
57.85E-3;511.87607107E-3;-35.297437621E-3;594.72489181E-3;-338.49756476E-3;243.51851577E3;242.53114425E3;
57.9E-3;512.37607107E-3;-35.631315676E-3;595.49137091E-3;-337.69724961E-3;245.86783144E3;245.40705142E3;
57.95E-3;512.87607107E-3;-35.964367714E-3;596.25711028E-3;-336.89753328E-3;248.15591103E3;248.22202558E3;
58E-3;513.37607107E-3;-36.296594789E-3;597.02211006E-3;-336.09841878E-3;250.38212287E3;250.97533129E3;
58.05E-3;513.87607107E-3;-36.627997953E-3;597.78637043E-3;-335.29990912E-3;252.54585087E3;253.66624855E3;
58.1E-3;514.37607107E-3;-36.958578262E-3;598.54989155E-3;-334.50200729E-3;254.64649471E3;256.29407295E3;
58.15E-3;514.87607107E-3;-37.288336771E-3;599.31267361E-3;-333.70471624E-3;256.68346996E3;258.85811586E3;
58.2E-3;515.37607107E-3;-37.617274538E-3;600.0747168E-3;-332.90803894E-3;258.65620827E3;261.35770463E3;
58.25E-3;515.87607107E-3;-37.94539262E-3;600.83602133E-3;-332.11197831E-3;260.56415754E3;263.79218277E3;
58.3E-3;516.37607107E-3;-38.272692077E-3;601.59658741E-3;-331.31653727E-3;262.40678204E3;266.16091008E3;
58.35E-3;516.87607107E-3;-38.599173968E-3;602.35641527E-3;-330.52171872E-3;264.18356258E3;268.46326286E3;
58.4E-3;517.37607107E-3;-38.924839357E-3;603.11550515E-3;-329.72752554E-3;265.89399665E3;270.69863407E3;
58.45E-3;517.87607107E-3;-39.249689303E-3;603.87385729E-3;-328.93396061E-3;267.53759857E3;272.86643346E3;
58.5E-3;518.37607107E-3;-39.573724872E-3;604.63147196E-3;-328.14102677E-3;269.11389959E3;274.96608775E3;
58.55E-3;518.87607107E-3;-39.896947128E-3;605.38834941E-3;-327.34872685E-3;270.62244808E3;276.99704079E3;
58.6E-3;519.37607107E-3;-40.219357136E-3;606.14448994E-3;-326.55706366E-3;272.0628096E3;278.95875368E3;
58.65E-3;519.87607107E-3;-40.540955962E-3;606.89989382E-3;-325.76604002E-3;273.43456707E3;280.85070492E3;
58.7E-3;520.37607107E-3;-40.861744675E-3;607.65456135E-3;-324.9756587E-3;274.73732084E3;282.67239058E3;
58.75E-3;520.87607107E-3;-41.181724342E-3;608.40849285E-3;-324.18592246E-3;275.97068885E3;284.42332437E3;
58.8E-3;521.37607107E-3;-41.500896033E-3;609.16168862E-3;-323.39683406E-3;277.13430672E3;286.10303784E3;
58.85E-3;521.87607107E-3;-41.819260818E-3;609.91414901E-3;-322.60839624E-3;278.22782784E3;287.71108045E3;
58.9E-3;522.37607107E-3;-42.136819769E-3;610.66587433E-3;-321.8206117E-3;279.2509235E3;289.24701973E3;
58.95E-3;522.87607107E-3;-42.453573957E-3;611.41686495E-3;-321.03348315E-3;280.20328297E3;290.71044135E3;
59E-3;523.37607107E-3;-42.769524457E-3;612.16712121E-3;-320.24701327E-3;281.08461359E3;292.10094929E3;
59.05E-3;523.87607107E-3;-43.084672342E-3;612.91664349E-3;-319.46120473E-3;281.89464084E3;293.41816588E3;
59.1E-3;524.37607107E-3;-43.399018686E-3;613.66543215E-3;-318.67606018E-3;282.63310847E3;294.66173197E3;
59.15E-3;524.87607107E-3;-43.712564567E-3;614.41348758E-3;-317.89158226E-3;283.29977853E3;295.83130696E3;
59.2E-3;525.37607107E-3;-44.02531106E-3;615.16081017E-3;-317.10777358E-3;283.89443147E3;296.92656895E3;
59.25E-3;525.87607107E-3;-44.337259243E-3;615.90740032E-3;-316.32463676E-3;284.41686618E3;297.94721479E3;
59.3E-3;526.37607107E-3;-44.648410194E-3;616.65325844E-3;-315.54217436E-3;284.86690008E3;298.89296018E3;
59.35E-3;526.87607107E-3;-44.958764993E-3;617.39838496E-3;-314.76038897E-3;285.24436917E3;299.76353974E3;
59.4E-3;527.37607107E-3;-45.26832472E-3;618.1427803E-3;-313.97928315E-3;285.54912809E3;300.55870709E3;
59.45E-3;527.87607107E-3;-45.577090455E-3;618.88644489E-3;-313.19885942E-3;285.78105013E3;301.27823491E3;
59.5E-3;528.37607107E-3;-45.88506328E-3;619.62937919E-3;-312.41912031E-3;285.94002733E3;301.92191501E3;
59.55E-3;528.87607107E-3;-46.192244277E-3;620.37158364E-3;-311.64006832E-3;286.02597048E3;302.48955839E3;
59.6E-3;529.37607107E-3;-46.49863453E-3;621.1130587E-3;-310.86170596E-3;286.03880917E3;302.98099528E3;
59.65E-3;529.87607107E-3;-46.804235122E-3;621.85380486E-3;-310.08403568E-3;285.97849182E3;303.39607522E3;
59.7E-3;530.37607107E-3;-47.109047139E-3;622.59382258E-3;-309.30705996E-3;285.84498568E3;303.73466706E3;
59.75E-3;530.87607107E-3;-47.413071665E-3;623.33311236E-3;-308.53078123E-3;285.63827688E3;303.99665903E3;
59.8E-3;531.37607107E-3;-47.716309787E-3;624.07167468E-3;-307.75520192E-3;285.35837043E3;304.18195878E3;
59.85E-3;531.87607107E-3;-48.018762592E-3;624.80951005E-3;-306.98032444E-3;285.00529023E3;304.29049338E3;
59.9E-3;532.37607107E-3;-48.320431166E-3;625.54661898E-3;-306.20615119E-3;284.57907909E3;304.32220935E3;
59.95E-3;532.87607107E-3;-48.621316599E-3;626.283002E-3;-305.43268455E-3;284.07979869E3;304.27707273E3;
60E-3;533.37607107E-3;-48.921419979E-3;627.01865962E-3;-304.65992688E-3;283.50752962E3;304.155069E3;
60.05E-3;533.87607107E-3;-49.220742396E-3;627.75359238E-3;-303.88788053E-3;282.86237133E3;303.95620318E3;
60.1E-3;534.37607107E-3;-49.519284939E-3;628.48780082E-3;-303.11654783E-3;282.14444216E3;303.68049979E3;
60.15E-3;534.87607107E-3;-49.817048701E-3;629.22128549E-3;-302.34593111E-3;281.35387928E3;303.32800284E3;
60.2E-3;535.37607107E-3;-50.114034772E-3;629.95404696E-3;-301.57603266E-3;280.49083867E3;302.89877587E3;
60.25E-3;535.87607107E-3;-50.410244244E-3;630.68608577E-3;-300.80685478E-3;279.55549512E3;302.39290188E3;
60.3E-3;536.37607107E-3;-50.70567821E-3;631.41740251E-3;-300.03839972E-3;278.54804215E3;301.81048335E3;
60.35E-3;536.87607107E-3;-51.000337764E-3;632.14799775E-3;-299.27066976E-3;277.46869203E3;301.15164224E3;
60.4E-3;537.37607107E-3;-51.294223999E-3;632.87787208E-3;-298.50366713E-3;276.31767566E3;300.41651991E3;
60.45E-3;537.87607107E-3;-51.587338009E-3;633.60702609E-3;-297.73739405E-3;275.09524258E3;299.60527713E3;
60.5E-3;538.37607107E-3;-51.879680891E-3;634.33546038E-3;-296.97185274E-3;273.8016609E3;298.71809404E3;
60.55E-3;538.87607107E-3;-52.171253739E-3;635.06317556E-3;-296.2070454E-3;272.43721724E3;297.75517007E3;
60.6E-3;539.37607107E-3;-52.462057649E-3;635.79017224E-3;-295.44297419E-3;271.00221665E3;296.71672397E3;
60.65E-3;539.87607107E-3;-52.752093719E-3;636.51645104E-3;-294.67964129E-3;269.49698255E3;295.60299369E3;
60.7E-3;540.37607107E-3;-53.041363045E-3;637.2420126E-3;-293.91704886E-3;267.92185668E3;294.41423637E3;
60.75E-3;540.87607107E-3;-53.329866724E-3;637.96685754E-3;-293.15519901E-3;266.277199E3;293.15072824E3;
60.8E-3;541.37607107E-3;-53.617605856E-3;638.69098651E-3;-292.39409387E-3;264.56338758E3;291.81276459E3;
60.85E-3;541.87607107E-3;-53.904581539E-3;639.41440015E-3;-291.63373556E-3;262.78081858E3;290.40065969E3;
60.9E-3;542.37607107E-3;-54.190794872E-3;640.13709911E-3;-290.87412615E-3;260.9299061E3;288.9147467E3;
60.95E-3;542.87607107E-3;-54.476246955E-3;640.85908407E-3;-290.11526773E-3;259.01108209E3;287.35537762E3;
61E-3;543.37607107E-3;-54.760938887E-3;641.58035568E-3;-289.35716235E-3;257.02479626E3;285.72292318E3;
61.05E-3;543.87607107E-3;-55.044871769E-3;642.30091461E-3;-288.59981206E-3;254.97151601E3;284.01777276E3;
61.1E-3;544.37607107E-3;-55.328046702E-3;643.02076155E-3;-287.84321889E-3;252.85172622E3;282.24033429E3;
61.15E-3;544.87607107E-3;-55.610464788E-3;643.73989718E-3;-287.08738485E-3;250.66592924E3;280.39103417E3;
61.2E-3;545.37607107E-3;-55.892127128E-3;644.4583222E-3;-286.33231196E-3;248.41464471E3;278.47031715E3;
61.25E-3;545.87607107E-3;-56.173034825E-3;645.17603729E-3;-285.57800219E-3;246.09840943E3;276.47864621E3;
61.3E-3;546.37607107E-3;-56.45318898E-3;645.89304317E-3;-284.82445753E-3;243.71777729E3;274.41650249E3;
61.35E-3;546.87607107E-3;-56.732590698E-3;646.60934054E-3;-284.07167992E-3;241.27331904E3;272.28438513E3;
61.4E-3;547.37607107E-3;-57.01124108E-3;647.32493012E-3;-283.31967131E-3;238.76562226E3;270.08281117E3;
61.45E-3;547.87607107E-3;-57.289141232E-3;648.03981263E-3;-282.56843362E-3;236.19529113E3;267.81231541E3;
61.5E-3;548.37607107E-3;-57.566292257E-3;648.75398879E-3;-281.81796879E-3;233.56294631E3;265.4734503E3;
61.55E-3;548.87607107E-3;-57.842695259E-3;649.46745933E-3;-281.0682787E-3;230.86922482E3;263.06678577E3;
61.6E-3;549.37607107E-3;-58.118351343E-3;650.18022501E-3;-280.31936523E-3;228.11477985E3;260.59290912E3;
61.65E-3;549.87607107E-3;-58.393261614E-3;650.89228655E-3;-279.57123028E-3;225.30028058E3;258.05242489E3;
61.7E-3;550.37607107E-3;-58.667427178E-3;651.6036447E-3;-278.82387568E-3;222.42641207E3;255.44595465E3;
61.75E-3;550.87607107E-3;-58.94084914E-3;652.31430023E-3;-278.07730328E-3;219.49387507E3;252.7741369E3;
61.8E-3;551.37607107E-3;-59.213528606E-3;653.02425389E-3;-277.33151492E-3;216.5033858E3;250.0376269E3;
61.85E-3;551.87607107E-3;-59.485466682E-3;653.73350644E-3;-276.5865124E-3;213.45567587E3;247.2370965E3;
61.9E-3;552.37607107E-3;-59.756664475E-3;654.44205866E-3;-275.84229754E-3;210.35149198E3;244.37323398E3;
61.95E-3;552.87607107E-3;-60.027123092E-3;655.14991132E-3;-275.0988721E-3;207.19159585E3;241.44674386E3;
62E-3;553.37607107E-3;-60.296843639E-3;655.85706519E-3;-274.35623788E-3;203.97676396E3;238.45834678E3;
62.05E-3;553.87607107E-3;-60.565827223E-3;656.56352107E-3;-273.61439663E-3;200.70778735E3;235.40877924E3;
62.1E-3;554.37607107E-3;-60.834074953E-3;657.26927975E-3;-272.87335008E-3;197.38547149E3;232.29879349E3;
62.15E-3;554.87607107E-3;-61.101587936E-3;657.97434202E-3;-272.13309999E-3;194.010636E3;229.12915731E3;
62.2E-3;555.37607107E-3;-61.36836728E-3;658.67870868E-3;-271.39364805E-3;190.58411451E3;225.90065381E3;
62.25E-3;555.87607107E-3;-61.634414093E-3;659.38238053E-3;-270.65499598E-3;187.10675441E3;222.61408125E3;
62.3E-3;556.37607107E-3;-61.899729483E-3;660.08535838E-3;-269.91714546E-3;183.57941666E3;219.27025287E3;
62.35E-3;556.87607107E-3;-62.164314558E-3;660.78764306E-3;-269.18009818E-3;180.00297556E3;215.8699966E3;
62.4E-3;557.37607107E-3;-62.428170429E-3;661.48923537E-3;-268.44385579E-3;176.37831853E3;212.41415496E3;
62.45E-3;557.87607107E-3;-62.691298202E-3;662.19013614E-3;-267.70841994E-3;172.70634592E3;208.90358478E3;
62.5E-3;558.37607107E-3;-62.953698988E-3;662.89034621E-3;-266.97379227E-3;168.98797073E3;205.339157E3;
62.55E-3;558.87607107E-3;-63.215373895E-3;663.58986639E-3;-266.2399744E-3;165.22411843E3;201.72175646E3;
62.6E-3;559.37607107E-3;-63.476324033E-3;664.28869753E-3;-265.50696794E-3;161.41572671E3;198.0522817E3;
62.65E-3;559.87607107E-3;-63.73655051E-3;664.98684047E-3;-264.77477448E-3;157.56374522E3;194.33164467E3;
62.7E-3;560.37607107E-3;-63.996054438E-3;665.68429605E-3;-264.04339561E-3;153.66913537E3;190.56077058E3;
62.75E-3;560.87607107E-3;-64.254836925E-3;666.38106513E-3;-263.31283289E-3;149.73287006E3;186.74059762E3;
62.8E-3;561.37607107E-3;-64.51289908E-3;667.07714856E-3;-262.58308788E-3;145.75593344E3;182.87207673E3;
62.85E-3;561.87607107E-3;-64.770242015E-3;667.77254719E-3;-261.85416213E-3;141.73932068E3;178.95617139E3;
62.9E-3;562.37607107E-3;-65.026866838E-3;668.46726189E-3;-261.12605714E-3;137.68403768E3;174.99385734E3;
62.95E-3;562.87607107E-3;-65.28277466E-3;669.16129353E-3;-260.39877446E-3;133.59110087E3;170.98612235E3;
63E-3;563.37607107E-3;-65.537966591E-3;669.85464297E-3;-259.67231557E-3;129.46153689E3;166.93396599E3;
63.05E-3;563.87607107E-3;-65.792443741E-3;670.54731109E-3;-258.94668196E-3;125.29638238E3;162.83839935E3;
63.1E-3;564.37607107E-3;-66.046207219E-3;671.23929877E-3;-258.22187511E-3;121.09668371E3;158.70044482E3;
63.15E-3;564.87607107E-3;-66.299258138E-3;671.93060689E-3;-257.49789649E-3;116.86349667E3;154.52113579E3;
63.2E-3;565.37607107E-3;-66.551597605E-3;672.62123633E-3;-256.77474754E-3;112.59788626E3;150.30151644E3;
63.25E-3;565.87607107E-3;-66.803226732E-3;673.31118799E-3;-256.0524297E-3;108.3009264E3;146.04264142E3;
63.3E-3;566.37607107E-3;-67.05414663E-3;674.00046275E-3;-255.3309444E-3;103.97369963E3;141.74557566E3;
63.35E-3;566.87607107E-3;-67.304358407E-3;674.68906152E-3;-254.61029304E-3;99.617296875E3;137.41139401E3;
63.4E-3;567.37607107E-3;-67.553863176E-3;675.37698519E-3;-253.89047703E-3;95.232817148E3;133.04118105E3;
63.45E-3;567.87607107E-3;-67.802662045E-3;676.06423468E-3;-253.17149774E-3;90.821367265E3;128.63603078E3;
63.5E-3;568.37607107E-3;-68.050756125E-3;676.75081088E-3;-252.45335656E-3;86.384061574E3;124.19704635E3;
63.55E-3;568.87607107E-3;-68.298146526E-3;677.43671471E-3;-251.73605484E-3;81.922021668E3;119.72533977E3;
63.6E-3;569.37607107E-3;-68.544834359E-3;678.12194707E-3;-251.01959393E-3;77.436376096E3;115.22203166E3;
63.65E-3;569.87607107E-3;-68.790820733E-3;678.8065089E-3;-250.30397517E-3;72.928260078E3;110.68825094E3;
63.7E-3;570.37607107E-3;-69.036106759E-3;679.49040111E-3;-249.58919987E-3;68.398815216E3;106.12513457E3;
63.75E-3;570.87607107E-3;-69.280693547E-3;680.17362463E-3;-248.87526935E-3;63.849189199E3;101.53382721E3;
63.8E-3;571.37607107E-3;-69.524582206E-3;680.85618037E-3;-248.16218491E-3;59.280535513E3;96.915481015E3;
63.85E-3;571.87607107E-3;-69.767773846E-3;681.53806928E-3;-247.44994783E-3;54.694013144E3;92.271255276E3;
63.9E-3;572.37607107E-3;-70.010269578E-3;682.21929229E-3;-246.73855938E-3;50.090786284E3;87.602316153E3;
63.95E-3;572.87607107E-3;-70.25207051E-3;682.89985033E-3;-246.02802082E-3;45.47202403E3;82.909836382E3;
64E-3;573.37607107E-3;-70.493177753E-3;683.57974435E-3;-245.3183334E-3;40.838900088E3;78.194994975E3;
64.05E-3;573.87607107E-3;-70.733592416E-3;684.25897528E-3;-244.60949836E-3;36.19259247E3;73.45897692E3;
64.1E-3;574.37607107E-3;-70.973315608E-3;684.93754408E-3;-243.90151693E-3;31.534283194E3;68.702972887E3;
64.15E-3;574.87607107E-3;-71.212348438E-3;685.61545169E-3;-243.1943903E-3;26.865157976E3;63.928178924E3;
64.2E-3;575.37607107E-3;-71.450692016E-3;686.29269906E-3;-242.48811968E-3;22.186405936E3;59.135796155E3;
64.25E-3;575.87607107E-3;-71.68834745E-3;686.96928715E-3;-241.78270626E-3;17.499219282E3;54.327030478E3;
64.3E-3;576.37607107E-3;-71.925315849E-3;687.64521691E-3;-241.07815122E-3;12.804793009E3;49.503092256E3;
64.35E-3;576.87607107E-3;-72.161598322E-3;688.32048931E-3;-240.37445571E-3;8.1043245954E3;44.665196017E3;
64.4E-3;577.37607107E-3;-72.397195977E-3;688.99510531E-3;-239.67162088E-3;3.3990136876E3;39.814560141E3;
64.45E-3;577.87607107E-3;-72.632109923E-3;689.66906588E-3;-238.96964789E-3;-1.3099382021E3;34.952406558E3;
64.5E-3;578.37607107E-3;-72.866341267E-3;690.34237197E-3;-238.26853784E-3;-6.0213280073E3;30.07996043E3;
64.55E-3;578.87607107E-3;-73.099891118E-3;691.01502457E-3;-237.56829187E-3;-10.733951416E3;25.19844985E3;
64.6E-3;579.37607107E-3;-73.332760583E-3;691.68702465E-3;-236.86891106E-3;-15.446603181E3;20.309105526E3;
64.65E-3;579.87607107E-3;-73.56495077E-3;692.35837317E-3;-236.17039653E-3;-20.158077431E3;15.413160471E3;
64.7E-3;580.37607107E-3;-73.796462786E-3;693.02907113E-3;-235.47274933E-3;-24.867167979E3;10.511849688E3;
64.75E-3;580.87607107E-3;-74.027297737E-3;693.6991195E-3;-234.77597055E-3;-29.572668635E3;5.6064098612E3;
64.8E-3;581.37607107E-3;-74.257456732E-3;694.36851926E-3;-234.08006124E-3;-34.273373516E3;698.07904088E0;
64.85E-3;581.87607107E-3;-74.486940876E-3;695.0372714E-3;-233.38502244E-3;-38.968077359E3;-4.2119036714E3;
64.9E-3;582.37607107E-3;-74.715751276E-3;695.7053769E-3;-232.69085519E-3;-43.655575829E3;-9.1222984357E3;
64.95E-3;582.87607107E-3;-74.943889038E-3;696.37283677E-3;-231.99756051E-3;-48.334665833E3;-14.031864988E3;
65E-3;583.37607107E-3;-75.171355267E-3;697.03965198E-3;-231.30513942E-3;-53.004145826E3;-18.939362957E3;
65.05E-3;583.87607107E-3;-75.39815107E-3;697.70582353E-3;-230.6135929E-3;-57.662816128E3;-23.843552173E3;
65.1E-3;584.37607107E-3;-75.624277552E-3;698.37135243E-3;-229.92292195E-3;-62.309479229E3;-28.743192991E3;
65.15E-3;584.87607107E-3;-75.849735817E-3;699.03623966E-3;-229.23312755E-3;-66.942940099E3;-33.637046597E3;
65.2E-3;585.37607107E-3;-76.074526971E-3;699.70048623E-3;-228.54421066E-3;-71.5620065E3;-38.523875329E3;
65.25E-3;585.87607107E-3;-76.298652118E-3;700.36409314E-3;-227.85617224E-3;-76.165489293E3;-43.402442986E3;
65.3E-3;586.37607107E-3;-76.522112362E-3;701.02706139E-3;-227.16901322E-3;-80.752202743E3;-48.271515144E3;
65.35E-3;586.87607107E-3;-76.744908807E-3;701.689392E-3;-226.48273454E-3;-85.320964833E3;-53.129859473E3;
65.4E-3;587.37607107E-3;-76.967042556E-3;702.35108597E-3;-225.79733712E-3;-89.870597562E3;-57.976246043E3;
65.45E-3;587.87607107E-3;-77.188514713E-3;703.01214431E-3;-225.11282186E-3;-94.399927257E3;-62.809447642E3;
65.5E-3;588.37607107E-3;-77.409326381E-3;703.67256804E-3;-224.42918968E-3;-98.907784873E3;-67.628240086E3;
65.55E-3;588.87607107E-3;-77.629478661E-3;704.33235816E-3;-223.74644145E-3;-103.3930063E3;-72.43140253E3;
65.6E-3;589.37607107E-3;-77.848972657E-3;704.99151569E-3;-223.06457805E-3;-107.85443266E3;-77.217717778E3;
65.65E-3;589.87607107E-3;-78.067809471E-3;705.65004166E-3;-222.38360035E-3;-112.29091061E3;-81.985972593E3;
65.7E-3;590.37607107E-3;-78.285990202E-3;706.30793708E-3;-221.7035092E-3;-116.70129266E3;-86.734958008E3;
65.75E-3;590.87607107E-3;-78.503515954E-3;706.96520297E-3;-221.02430544E-3;-121.08443742E3;-91.463469627E3;
65.8E-3;591.37607107E-3;-78.720387826E-3;707.62184035E-3;-220.34598991E-3;-125.43920996E3;-96.170307941E3;
65.85E-3;591.87607107E-3;-78.936606919E-3;708.27785025E-3;-219.66856343E-3;-129.76448207E3;-100.85427862E3;
65.9E-3;592.37607107E-3;-79.152174333E-3;708.9332337E-3;-218.99202682E-3;-134.05913255E3;-105.51419284E3;
65.95E-3;592.87607107E-3;-79.367091168E-3;709.58799172E-3;-218.31638086E-3;-138.32204751E3;-110.14886755E3;
66E-3;593.37607107E-3;-79.581358523E-3;710.24212534E-3;-217.64162636E-3;-142.55212068E3;-114.7571258E3;
66.05E-3;593.87607107E-3;-79.794977496E-3;710.8956356E-3;-216.96776409E-3;-146.74825366E3;-119.33779705E3;
66.1E-3;594.37607107E-3;-80.007949186E-3;711.54852351E-3;-216.29479482E-3;-150.90935623E3;-123.88971744E3;
66.15E-3;594.87607107E-3;-80.220274692E-3;712.20079012E-3;-215.62271931E-3;-155.03434664E3;-128.41173009E3;
