"time","GridFollowingControl.activePowerLoop.idRefPu","GridFollowingControl.reactivePowerLoop.iqRefPu","InjectorGFL.PGenPu","InjectorGFL.QGenPu","InjectorGFL.UConvPu","InjectorGFL.UPccPu"
1.711,0.7976726388143018,-0.03731893089887962,0.7833336518109602,0.03664803074944699,0.9987804727609284,1.001664446719191
1.712,0.797672635712301,-0.03731892961202257,0.783333648710826,0.03664802997791486,0.9987804725259869,1.001664446670645
1.713,0.7976726326416216,-0.03731892833048098,0.783333645641085,0.03664802920744532,0.9987804722908972,1.001664446621027
1.714,0.7976726296011916,-0.03731892705399602,0.7833336426006785,0.03664802843783842,0.9987804720556032,1.001664446570336
1.715,0.7976726265899392,-0.03731892578230878,0.7833336395885468,0.03664802766889431,0.9987804718200486,1.001664446518571
1.716,0.7976726236067929,-0.03731892451516049,0.7833336366036309,0.03664802690041297,0.9987804715841775,1.00166444646573
1.717,0.7976726206506806,-0.03731892325229232,0.7833336336448705,0.03664802613219446,0.9987804713479331,1.001664446411813
1.718,0.7976726177205306,-0.0373189219934453,0.7833336307112072,0.03664802536403892,0.9987804711112597,1.001664446356817
1.719,0.797672614815271,-0.03731892073836067,0.7833336278015808,0.03664802459574632,0.9987804708741005,1.00166444630074
1.72,0.7976726119338301,-0.03731891948677959,0.7833336249149326,0.03664802382711684,0.9987804706363997,1.001664446243583
1.721,0.797672609075136,-0.03731891823844318,0.7833336220502027,0.03664802305795056,0.9987804703981007,1.001664446185342
1.722,0.797672606238117,-0.03731891699309264,0.7833336192063318,0.03664802228804735,0.9987804701591474,1.001664446126018
1.723,0.7976726034217012,-0.03731891575046904,0.783333616382261,0.03664802151720761,0.9987804699194837,1.001664446065607
1.724,0.7976726006248172,-0.03731891451031362,0.78333361357693,0.03664802074523107,0.9987804696790531,1.00166444600411
1.725,0.7976725978972717,-0.0373189132890334,0.783333610840158,0.03664801998629037,0.9987804694422999,1.001664445942728
1.726,0.7976725959054066,-0.03731891230498508,0.7833336088382776,0.03664801942871572,0.9987804692682052,1.001664445897251
1.727,0.7976725939632621,-0.0373189113335702,0.7833336068853631,0.03664801887884068,0.9987804690961298,1.001664445851472
1.728,0.7976725920702469,-0.03731891037468738,0.7833336049808352,0.0366480183366011,0.9987804689260598,1.001664445805403
1.729,0.7976725902257694,-0.03731890942823515,0.783333603124115,0.03664801780193278,0.9987804687579815,1.001664445759052
1.73,0.797672588429239,-0.03731890849411207,0.783333601314624,0.03664801727477156,0.9987804685918813,1.00166444571243
1.731,0.7976725866800639,-0.0373189075722167,0.7833335995517829,0.03664801675505319,0.9987804684277454,1.001664445665547
1.732,0.797672584977653,-0.03731890666244762,0.7833335978350136,0.0366480162427136,0.9987804682655599,1.001664445618413
1.733,0.7976725833214153,-0.0373189057647034,0.7833335961637368,0.03664801573768857,0.9987804681053111,1.001664445571037
1.734,0.7976725817107594,-0.03731890487888261,0.7833335945373734,0.03664801523991386,0.9987804679469853,1.00166444552343
1.735,0.797672580145094,-0.03731890400488377,0.7833335929553452,0.03664801474932539,0.9987804677905687,1.001664445475602
1.736,0.7976725786238278,-0.03731890314260548,0.7833335914170723,0.03664801426585879,0.9987804676360477,1.001664445427562
1.737,0.7976725771463696,-0.03731890229194629,0.7833335899219769,0.03664801378945012,0.9987804674834082,1.00166444537932
1.738,0.7976725757121285,-0.03731890145280484,0.7833335884694796,0.03664801332003505,0.9987804673326369,1.001664445330887
1.739,0.7976725743205126,-0.03731890062507955,0.783333587059002,0.03664801285754939,0.9987804671837197,1.001664445282272
1.74,0.7976725729709312,-0.03731889980866909,0.7833335856899646,0.03664801240192899,0.9987804670366429,1.001664445233486
1.741,0.7976725716627927,-0.03731889900347201,0.7833335843617895,0.03664801195310981,0.998780466891393,1.001664445184537
1.742,0.7976725703955063,-0.03731889820938687,0.7833335830738969,0.03664801151102747,0.9987804667479561,1.001664445135437
1.743,0.7976725691684803,-0.03731889742631222,0.7833335818257086,0.03664801107561785,0.9987804666063183,1.001664445086196
1.744,0.7976725679811238,-0.03731889665414663,0.7833335806166454,0.03664801064681682,0.9987804664664661,1.001664445036822
1.745,0.7976725668328453,-0.03731889589278866,0.7833335794461281,0.03664801022456009,0.9987804663283855,1.001664444987326
1.746,0.7976725657230536,-0.03731889514213689,0.7833335783135789,0.0366480098087836,0.998780466192063,1.001664444937718
1.747,0.7976725646511575,-0.03731889440208989,0.7833335772184181,0.03664800939942311,0.9987804660574845,1.001664444888008
1.748,0.7976725636165657,-0.03731889367254618,0.7833335761600674,0.03664800899641441,0.9987804659246365,1.001664444838206
1.749,0.7976725626186871,-0.03731889295340439,0.7833335751379474,0.03664800859969339,0.9987804657935055,1.001664444788321
1.75,0.7976725616569303,-0.03731889224456304,0.7833335741514798,0.03664800820919586,0.9987804656640773,1.001664444738365
1.751,0.7976725607307042,-0.03731889154592071,0.7833335732000856,0.03664800782485758,0.9987804655363383,1.001664444688346
1.752,0.7976725598394174,-0.03731889085737593,0.7833335722831853,0.03664800744661439,0.9987804654102748,1.001664444638275
1.753,0.7976725589824789,-0.03731889017882736,0.7833335714002012,0.03664800707440215,0.9987804652858729,1.001664444588161
1.754,0.7976725581592972,-0.03731888951017345,0.7833335705505533,0.03664800670815661,0.9987804651631191,1.001664444538015
1.755,0.7976725573692811,-0.03731888885131281,0.7833335697336639,0.03664800634781372,0.9987804650419998,1.001664444487847
1.756,0.7976725566118396,-0.03731888820214402,0.7833335689489533,0.03664800599330909,0.9987804649225006,1.001664444437665
1.757,0.7976725558863811,-0.03731888756256566,0.7833335681958431,0.03664800564457876,0.9987804648046082,1.001664444387482
1.758,0.7976725551923145,-0.03731888693247627,0.7833335674737538,0.03664800530155837,0.9987804646883087,1.001664444337305
1.759,0.7976725545290486,-0.03731888631177437,0.7833335667821075,0.03664800496418388,0.9987804645735886,1.001664444287146
1.76,0.7976725538959922,-0.03731888570035859,0.7833335661203247,0.03664800463239097,0.9987804644604338,1.001664444237014
1.761,0.7976725532925538,-0.03731888509812747,0.7833335654878268,0.03664800430611556,0.9987804643488308,1.001664444186919
1.762,0.7976725527181425,-0.0373188845049796,0.7833335648840349,0.03664800398529347,0.9987804642387657,1.001664444136872
1.763,0.7976725521721668,-0.03731888392081351,0.78333356430837,0.03664800366986044,0.9987804641302249,1.001664444086881
1.764,0.7976725516540356,-0.0373188833455278,0.7833335637602535,0.03664800335975236,0.9987804640231945,1.001664444036958
1.765,0.7976725511631577,-0.03731888277902098,0.7833335632391065,0.03664800305490505,0.998780463917661,1.001664443987111
1.766,0.7976725506989416,-0.03731888222119165,0.7833335627443504,0.0366480027552543,0.9987804638136102,1.001664443937351
1.767,0.7976725502607963,-0.03731888167193838,0.7833335622754058,0.03664800246073596,0.9987804637110288,1.001664443887688
1.768,0.7976725498481304,-0.03731888113115973,0.7833335618316943,0.03664800217128578,0.9987804636099026,1.001664443838132
1.769,0.7976725494603528,-0.03731888059875426,0.7833335614126364,0.03664800188683964,0.9987804635102184,1.001664443788693
1.77,0.7976725490968724,-0.03731888007462053,0.7833335610176543,0.03664800160733335,0.9987804634119621,1.00166444373938
1.771,0.7976725487570975,-0.0373188795586571,0.7833335606461685,0.0366480013327027,0.9987804633151199,1.001664443690204
1.772,0.797672548440437,-0.03731887905076255,0.7833335602975999,0.03664800106288357,0.9987804632196782,1.001664443641174
1.773,0.7976725481462998,-0.03731887855083547,0.7833335599713704,0.03664800079781171,0.9987804631256233,1.001664443592301
1.774,0.7976725478740947,-0.03731887805877438,0.7833335596669004,0.03664800053742295,0.9987804630329412,1.001664443543594
1.775,0.7976725476232304,-0.03731887757447784,0.7833335593836118,0.0366480002816532,0.9987804629416185,1.001664443495064
1.776,0.7976725473931155,-0.03731887709784443,0.7833335591209254,0.03664800003043814,0.9987804628516411,1.001664443446721
1.777,0.7976725471831588,-0.03731887662877276,0.7833335588782621,0.03664799978371365,0.9987804627629956,1.001664443398573
1.778,0.7976725469927693,-0.03731887616716133,0.7833335586550432,0.03664799954141556,0.9987804626756678,1.001664443350632
1.779,0.7976725468213556,-0.03731887571290873,0.7833335584506903,0.03664799930347971,0.9987804625896444,1.001664443302907
1.78,0.7976725466683264,-0.03731887526591352,0.783333558264624,0.03664799906984192,0.9987804625049113,1.001664443255408
1.781,0.7976725465330904,-0.03731887482607429,0.7833335580962657,0.03664799884043794,0.998780462421455,1.001664443208145
1.782,0.7976725464150566,-0.03731887439328954,0.7833335579450363,0.03664799861520368,0.9987804623392618,1.001664443161128
1.783,0.7976725463136337,-0.03731887396745793,0.7833335578103572,0.03664799839407484,0.9987804622583175,1.001664443114368
1.784,0.7976725462282301,-0.03731887354847795,0.7833335576916498,0.03664799817698734,0.9987804621786088,1.001664443067873
1.785,0.7976725461582549,-0.03731887313624816,0.7833335575883348,0.03664799796387695,0.9987804621001218,1.001664443021654
1.786,0.7976725461031168,-0.03731887273066719,0.7833335574998334,0.0366479977546795,0.998780462022843,1.001664442975721
